pair_count,resample,raw_cosine,masked_cosine,norm_agreement,left_to_full_cosine,right_to_full_cosine
16,46,0.6025623679161072,0.6833332180976868,0.9991274697941676,0.8265827298164368,0.8310664892196655
16,47,0.5344630479812622,0.6848082542419434,0.8342646722974362,0.7763493657112122,0.8506881594657898
16,48,0.5972777605056763,0.6753955483436584,0.8633559849483193,0.8592326045036316,0.8041868805885315
16,49,0.5245789289474487,0.6104878783226013,0.9364958289525508,0.7870697975158691,0.8418347835540771
16,50,0.5920397043228149,0.7044578790664673,0.9417542456448735,0.8242084980010986,0.8538099527359009
16,51,0.5337167978286743,0.6359362006187439,0.8666405521025572,0.8517658114433289,0.7810628414154053
16,52,0.6584464311599731,0.7434796094894409,0.8817200372638002,0.8604487180709839,0.8413271307945251
16,53,0.5825093388557434,0.7017895579338074,0.9850267742856003,0.8313310146331787,0.8384009599685669
16,54,0.5370608568191528,0.6515164375305176,0.9664829741733838,0.8192601799964905,0.8171378374099731
16,55,0.632972002029419,0.7322502136230469,0.8880006630525912,0.8293761014938354,0.858513593673706
16,56,0.6293866038322449,0.7265839576721191,0.9905913886622186,0.869391679763794,0.82379150390625
16,57,0.5530480742454529,0.6705591678619385,0.9812556464360481,0.7994165420532227,0.8528498411178589
16,58,0.5962216258049011,0.6998990774154663,0.9192549785928519,0.823458194732666,0.8448464274406433
16,59,0.5593804121017456,0.677470862865448,0.9703425321312859,0.8154717683792114,0.8305439949035645
16,60,0.5781774520874023,0.6681374311447144,0.8838216216119636,0.8159831762313843,0.8582491278648376
16,61,0.5944728851318359,0.6879605054855347,0.9440851683936565,0.8298031091690063,0.8280261754989624
16,62,0.5339667797088623,0.6652195453643799,0.898182300125505,0.8355914354324341,0.7970138788223267
16,63,0.6742106080055237,0.7648975253105164,0.9635406242254537,0.8700695037841797,0.8573572635650635
16,64,0.553788423538208,0.6665564775466919,0.9523785277351785,0.8344213962554932,0.80521559715271
16,65,0.5783213376998901,0.6782160997390747,0.8975821366381981,0.7906666994094849,0.8572887182235718
16,66,0.6437274217605591,0.7256900072097778,0.9077420335921734,0.8477432727813721,0.8756204843521118
16,67,0.5780739784240723,0.6684334874153137,0.9203655711567412,0.8504762649536133,0.8058329820632935
16,68,0.6036948561668396,0.7038966417312622,0.8790643532360043,0.8401482105255127,0.8149768114089966
16,69,0.5876814126968384,0.7113658785820007,0.7702073952419461,0.8713134527206421,0.7982296943664551
16,70,0.6072278022766113,0.7042664289474487,0.9568378070840723,0.8226951360702515,0.8384153842926025
