schema_version,study_id,config_fingerprint,seed,method,alpha,generation_complete,evaluation_complete,image_path,face_similarity,landmark_rmse,lpips,background_ssim,overall_ssim,yaw_diff,pitch_diff,roll_diff,total_pose_diff,is_disentangled,overall_score,pass_count,total_count,missing_required_metrics,skin_tone_metric,skin_tone_complete,skin_tone_failure,original_ita,edited_ita,skin_tone_change,lightness_change,original_skin_pixels,edited_skin_pixels,original_white_normalized,edited_white_normalized,run,direction,aligned_change,target_change,match_distance,match_complete
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500014,stepwise_masked,0.5,True,True,images/seed_500014/stepwise_masked/alpha_p0p500.png,0.954763650894165,,0.042178969830274006,0.9951802089508791,0.9279553256514691,0.6746473448304561,1.43148035998651,1.469997513061655,2.159902254575736,True,0.8926847234334091,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,56.779120098180954,51.765243825804944,5.013876272376009,-7.797262121057699,16729,19086,True,True,experiments/runs/confirmatory_cuda,1,5.013876272376009,5.0,0.013876272376008636,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500014,stepwise_unmasked,-0.75,True,True,images/seed_500014/stepwise_unmasked/alpha_m0p750.png,0.9527794718742371,,0.113050490617752,0.9913272643245271,0.8760302354974521,0.6235953480544031,1.514389003704815,0.9509895346370971,1.893839039529611,True,0.83856939986427,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,56.779120098180954,65.58920939287432,-8.81008929469337,8.541043072585381,16729,8668,True,True,experiments/runs/confirmatory_cuda,-1,8.81008929469337,5.0,3.8100892946933698,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500014,stepwise_unmasked,0.5,True,True,images/seed_500014/stepwise_unmasked/alpha_p0p500.png,0.99263572692871,,0.058608505874872006,0.993567371549337,0.9100605228694381,0.6788437426971671,0.933158045471647,0.6992294321698771,1.3492718642438861,True,0.9130580223171101,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,56.779120098180954,49.33176492194603,7.447355176234922,-8.784018742372211,16729,19545,True,True,experiments/runs/confirmatory_cuda,1,7.447355176234922,5.0,2.4473551762349217,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500015,prompt_only,-2.0,True,True,images/seed_500015/prompt_only/alpha_m2p000.png,0.983669757843017,,0.31234899163246105,0.9356251287900261,0.7855772962409601,0.7442642134827351,0.8053181708622581,1.078476458888195,1.5380435781108501,False,0.689331351935867,3,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,49.874516309843884,69.28946768686808,-19.414951377024195,12.512169026252167,9211,7715,True,True,experiments/runs/confirmatory_cuda,-1,19.414951377024195,5.0,14.414951377024195,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500015,prompt_only,0.2,True,True,images/seed_500015/prompt_only/alpha_p0p200.png,0.9946815371513361,,0.066276252269744,0.9831042316331371,0.9032965091097751,0.9900035883232171,1.9969624199245282,0.49114691103050306,2.282365286210444,True,0.881492291959987,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,49.874516309843884,48.65101454340721,1.223501766436676,1.256202040523234,9211,9413,True,True,experiments/runs/confirmatory_cuda,1,1.223501766436676,5.0,3.776498233563324,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500015,stepwise_masked,-0.75,True,True,images/seed_500015/stepwise_masked/alpha_m0p750.png,0.9744344353675841,,0.05258300527930201,0.985837816286472,0.9307895205638841,0.22855844095872202,0.041981465703559005,0.40208713086680403,0.464408726452033,True,0.9314429781070761,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,49.874516309843884,59.32873224960278,-9.454215939758896,9.5429169124467,9211,6234,True,True,experiments/runs/confirmatory_cuda,-1,9.454215939758896,5.0,4.454215939758896,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500015,stepwise_masked,0.5,True,True,images/seed_500015/stepwise_masked/alpha_p0p500.png,0.989084601402282,,0.038122110068798,0.985959833376521,0.9406723444654811,1.456655327806617,1.347933747175797,0.277657332587019,2.003962006910841,True,0.9105292086398831,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,49.874516309843884,46.647480770889295,3.227035538954588,-4.499230020780033,9211,13257,True,True,experiments/runs/confirmatory_cuda,1,3.227035538954588,5.0,1.772964461045412,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500015,stepwise_unmasked,-0.75,True,True,images/seed_500015/stepwise_unmasked/alpha_m0p750.png,0.9694112539291381,,0.11146170645952201,0.96879529019075,0.886216407291998,0.669799994203075,0.411890718936112,0.014988450176266,0.7864544807036411,True,0.868181925370588,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,49.874516309843884,62.81038077878366,-12.935864468939776,9.660583641064434,9211,6370,True,True,experiments/runs/confirmatory_cuda,-1,12.935864468939776,5.0,7.935864468939776,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500015,stepwise_unmasked,0.5,True,True,images/seed_500015/stepwise_unmasked/alpha_p0p500.png,0.9913493394851681,,0.079548880457878,0.9635050172163001,0.893032881248739,1.396008133250577,0.05222576781645501,0.9268542452316391,1.676491882124602,True,0.879429225843,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,49.874516309843884,43.768748449280615,6.105767860563269,-5.518985298600569,9211,12905,True,True,experiments/runs/confirmatory_cuda,1,6.105767860563269,5.0,1.1057678605632688,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500016,prompt_only,-2.0,True,True,images/seed_500016/prompt_only/alpha_m2p000.png,0.9481600522994991,,0.24076855182647702,0.935205865161674,0.8432064391313481,1.533096524266073,3.189016281419784,1.726300305623513,3.937044899550044,True,0.665294903558582,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,58.042405029555034,70.04113595269641,-11.998730923141373,4.615516089187736,8461,6786,True,True,experiments/runs/confirmatory_cuda,-1,11.998730923141373,5.0,6.998730923141373,False
